pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
39828934,Nhà riêng,Tây Hồ,12/05/2024,56 m²,12 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,4 tầng,5 m,5 m
39798952,Nhà mặt phố,Long Biên,09/05/2024,99 m²,23 tỷ,Sổ đỏ.,,7 phòng,4 phòng,5 tầng,20 m,4 m
39802922,Nhà riêng,Ba Đình,09/05/2024,32 m²,"5,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,4 tầng,3 m,"3,5 m"
38380563,Nhà riêng,Hoàn Kiếm,12/05/2024,60 m²,"14,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,8 m,"4,1 m"
39803267,Nhà mặt phố,Hà Đông,09/05/2024,68 m²,25 tỷ,Sổ đỏ,,,,5 tầng,,"4,5 m"
39724748,Nhà mặt phố,Tây Hồ,11/05/2024,65 m²,38 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,6 phòng,6 tầng,40 m,6 m
39796100,Nhà riêng,Tây Hồ,09/05/2024,95 m²,22 tỷ,Sổ đỏ/ Sổ hồng,"Nội thất đầy đủ và cao cấp, sang trọng, và hiện đại.",8 phòng,8 phòng,6 tầng,"2,8 m",7 m
38301427,Nhà biệt thự liền kề,Nam Từ Liêm,12/05/2024,180 m²,40 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,16 m,10 m
39538322,Nhà mặt phố,Hai Bà Trưng,11/05/2024,"118,9 m²","52,6 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,30 m,6 m
39720341,Nhà riêng,Long Biên,12/05/2024,46 m²,"5,5 tỷ",Sổ đỏ,Đầy đủ.,4 phòng,5 phòng,5 tầng,3 m,4 m
38397721,Nhà riêng,Tây Hồ,11/05/2024,190 m²,50 tỷ,Sổ đỏ/ Sổ hồng,,30 phòng,30 phòng,7 tầng,5 m,15 m
39824419,Nhà riêng,Hoàng Mai,12/05/2024,65 m²,"14,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,20 phòng,20 phòng,7 tầng,3 m,"5,3 m"
39732253,Nhà biệt thự liền kề,Nam Từ Liêm,12/05/2024,285 m²,72 tỷ,,,,,,25 m,
39829232,Nhà riêng,Đống Đa,12/05/2024,30 m²,"4,65 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,
39709775,Nhà riêng,Hai Bà Trưng,12/05/2024,52 m²,"11,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,7 phòng,8 phòng,8 tầng,,"3,7 m"
39720214,Nhà mặt phố,Hoàng Mai,12/05/2024,53 m²,"11,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,5 tầng,6 m,"3,8 m"
39802900,Nhà mặt phố,Hai Bà Trưng,09/05/2024,70 m²,"18,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,,3 tầng,,"4,5 m"
39730273,Nhà riêng,Hai Bà Trưng,12/05/2024,52 m²,"8,2 tỷ",Sổ đỏ,,,,4 tầng,,"4,1 m"
39726661,Nhà riêng,Hai Bà Trưng,12/05/2024,30 m²,"5,65 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,3 m,"4,5 m"
39780313,Nhà riêng,Hà Đông,07/05/2024,61 m²,"8,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,3 tầng,,
39604733,Nhà mặt phố,Tây Hồ,07/05/2024,47 m²,27 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,7 phòng,7 tầng,30 m,5 m
39691304,Nhà riêng,Hai Bà Trưng,12/05/2024,31 m²,"6,8 tỷ",,Đầy đủ,3 phòng,3 phòng,3 tầng,3 m,"3,4 m"
39691660,Nhà riêng,Hai Bà Trưng,12/05/2024,180 m²,34 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,3 tầng,8 m,12 m
39828839,Nhà riêng,Thanh Xuân,12/05/2024,54 m²,7 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,"3,5 m"
39363419,Nhà riêng,Hoàng Mai,12/05/2024,82 m²,"8,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,1 phòng,1 phòng,1 tầng,"3,2 m","4,7 m"
39629240,Nhà riêng,Đống Đa,12/05/2024,42 m²,7 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,20 m,"5,2 m"
39829176,Nhà riêng,Đống Đa,12/05/2024,80 m²,"18,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,6 tầng,20 m,5 m
39828838,Nhà riêng,Hà Đông,12/05/2024,"36,2 m²","2,09 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,3 m,"4,1 m"
39731637,Nhà riêng,Long Biên,12/05/2024,39 m²,"4,4 tỷ",,,4 phòng,,,,
39828833,Nhà riêng,Tây Hồ,12/05/2024,69 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,6 tầng,4 m,5 m
39651769,Nhà riêng,Đống Đa,12/05/2024,67 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,16 phòng,5 phòng,6 tầng,,5 m
38642607,Nhà riêng,Thanh Xuân,12/05/2024,50 m²,"9,9 tỷ",Sổ đỏ chính chủ.,,12 phòng,,,,
39829039,Nhà riêng,Hà Đông,12/05/2024,86 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,6 tầng,6 m,7 m
39828817,Nhà riêng,Hoàng Mai,12/05/2024,120 m²,"33,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,8 phòng,8 phòng,8 tầng,10 m,"8,5 m"
39829155,Nhà mặt phố,Hoàng Mai,12/05/2024,50 m²,"23,8 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản,5 phòng,5 phòng,6 tầng,,5 m
39829144,Nhà riêng,Cầu Giấy,12/05/2024,75 m²,18 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,5 tầng,,5 m
39492693,Nhà biệt thự liền kề,Gia Lâm,12/05/2024,151 m²,"24,5 tỷ",,Bàn giao nguyên bản CĐT.,,,,,
39492657,Nhà biệt thự liền kề,Gia Lâm,12/05/2024,70 m²,15 tỷ,,,,,4 tầng,,7 m
39829138,Nhà biệt thự liền kề,Hà Đông,12/05/2024,55 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,13 m,4 m
39492617,Shophouse/Nhà phố thương mại,Gia Lâm,12/05/2024,95 m²,19 tỷ,,,,,4 tầng,40 m,7 m
39828795,Nhà riêng,Bắc Từ Liêm,12/05/2024,80 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,8 phòng,7 tầng,5 m,5 m
39610673,Nhà mặt phố,Bắc Từ Liêm,16/04/2024,42 m²,17 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,7 phòng,4 phòng,5 tầng,12 m,"3,6 m"
39829133,Nhà riêng,Ba Đình,12/05/2024,30 m²,"5,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,
39540510,Nhà riêng,Tây Hồ,10/05/2024,106 m²,33 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,13 phòng,7 tầng,5 m,"6,5 m"
39828875,Nhà riêng,Đống Đa,12/05/2024,33 m²,"6,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,6 tầng,,"5,8 m"
39828485,Nhà riêng,Đống Đa,12/05/2024,27 m²,"5,55 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,,
39512501,Nhà mặt phố,Gia Lâm,12/05/2024,95 m²,19 tỷ,,,,,4 tầng,40 m,7 m
39828787,Nhà riêng,Đống Đa,12/05/2024,30 m²,"4,65 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,4 m,4 m
39829122,Nhà mặt phố,Hoàng Mai,12/05/2024,80 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng.,,8 phòng,6 phòng,5 tầng,15 m,"3,6 m"
39829081,Nhà riêng,Bắc Từ Liêm,12/05/2024,40 m²,"5,29 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,3 m,4 m
39663248,Nhà riêng,Đống Đa,08/05/2024,65 m²,"10,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,6 tầng,6 m,4 m
39828766,Nhà riêng,Nam Từ Liêm,12/05/2024,38 m²,"6,1 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,
38897190,Nhà riêng,Hoàn Kiếm,12/05/2024,36 m²,"6,95 tỷ",,,3 phòng,3 phòng,4 tầng,3 m,4 m
39823115,Nhà riêng,Hà Đông,11/05/2024,35 m²,"2,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,,
39828759,Nhà riêng,Thanh Xuân,12/05/2024,45 m²,"7,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,4 tầng,,5 m
39809374,Nhà riêng,Cầu Giấy,10/05/2024,33 m²,"5,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,3 phòng,4 tầng,2 m,"3,2 m"
39766520,Nhà biệt thự liền kề,Long Biên,06/05/2024,210 m²,56 tỷ,Sổ đỏ,,4 phòng,4 phòng,4 tầng,20 m,8 m
39418301,Nhà riêng,Cầu Giấy,08/05/2024,52 m²,"14,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,
39300622,Nhà riêng,Nam Từ Liêm,12/05/2024,34 m²,"4,99 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,,5 tầng,3 m,
39081537,Nhà riêng,Cầu Giấy,12/05/2024,85 m²,"17,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,5 m,"5,3 m"
39829037,Nhà riêng,Cầu Giấy,12/05/2024,33 m²,"6,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,
39016432,Nhà biệt thự liền kề,Hoài Đức,12/05/2024,240 m²,90 triệu/m²,,,,,,,
37355729,Nhà mặt phố,Đống Đa,12/05/2024,90 m²,"22,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,4 tầng,10 m,"6,2 m"
39149174,Nhà riêng,Hà Đông,09/05/2024,33 m²,"2,55 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,4 tầng,,"3,7 m"
37364010,Nhà mặt phố,Ba Đình,12/05/2024,77 m²,22 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,7 m,"5,1 m"
38967331,Nhà riêng,Cầu Giấy,12/05/2024,80 m²,"20,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,8 phòng,8 tầng,6 m,"5,4 m"
39254387,Nhà mặt phố,Đống Đa,12/05/2024,115 m²,21 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,6 m,"6,5 m"
39816344,Nhà riêng,Nam Từ Liêm,10/05/2024,45 m²,"9,68 tỷ","- Pháp lý: Sổ đỏ chính chủ, phân lô vuông vắn, nở hậu, sẵn sàng giao dịch.","Nội Thất Cao Cấp - Nội thất và tiện nghi bao gồm: Điều hòa, nóng lạnh, tủ quần áo, bàn ăn, tủ bếp, bếp từ, hút mùi, cửa từ, vệ sinh khép kín. Đạt tiêu chuẩn cho 1 phòng CCMN cao cấp, khách thuê chỉ vi",11 phòng,11 phòng,7 tầng,"4,5 m","5,4 m"
39078777,Nhà biệt thự liền kề,Hoài Đức,12/05/2024,243 m²,175 triệu/m²,Sổ đỏ.,,,,,,
39634143,Nhà riêng,Cầu Giấy,06/05/2024,110 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,6 tầng,,5 m
39465926,Nhà biệt thự liền kề,Hoài Đức,12/05/2024,135 m²,"20,5 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,
38902656,Nhà biệt thự liền kề,Hoài Đức,12/05/2024,400 m²,125 triệu/m²,,,,,3 tầng,,
39731602,Nhà riêng,Hai Bà Trưng,12/05/2024,42 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,6 tầng,,
39275502,Nhà riêng,Long Biên,12/05/2024,33 m²,"3,85 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,3 phòng,4 phòng,5 tầng,,
31413111,Nhà riêng,Thanh Trì,12/05/2024,41 m²,"3,2 tỷ",Sổ đỏ riêng chính chủ.,- Full nội thất mới.,4 phòng,3 phòng,5 tầng,3 m,5 m
39368664,Nhà mặt phố,Hà Đông,12/05/2024,220 m²,"47,5 tỷ",,,,,,,
39656241,Nhà mặt phố,Long Biên,12/05/2024,63 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,6 tầng,,
39656717,Nhà riêng,Long Biên,12/05/2024,30 m²,"3,78 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,
39828718,Nhà riêng,Thanh Trì,12/05/2024,106 m²,"29,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,3 phòng,5 tầng,13 m,"6,8 m"
35853787,Nhà riêng,Thanh Trì,12/05/2024,36 m²,"1,85 tỷ",Sổ đỏ/ Sổ hồng.,,3 phòng,3 phòng,4 tầng,3 m,"3,5 m"
39807250,Nhà riêng,Long Biên,10/05/2024,38 m²,9 tỷ,Sổ đỏ/ Sổ hồng.,Nội thất cơ bản.,4 phòng,6 phòng,7 tầng,5 m,"5,1 m"
39805532,Nhà riêng,Long Biên,09/05/2024,100 m²,"19,9 tỷ",,,,,,,"5,3 m"
39402429,Nhà riêng,Bắc Từ Liêm,12/05/2024,55 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,5 phòng,6 tầng,3 m,"4,2 m"
39802033,Nhà riêng,Cầu Giấy,09/05/2024,35 m²,"5,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,,
38994530,Nhà riêng,Cầu Giấy,09/05/2024,95 m²,13 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,"4,6 m"
39399199,Nhà riêng,Bắc Từ Liêm,12/05/2024,50 m²,6 tỷ,,,,,4 tầng,,"6,2 m"
38640440,Nhà biệt thự liền kề,Tây Hồ,12/05/2024,132 m²,"41,5 tỷ",Sổ đỏ/ Sổ hồng.,,,,4 tầng,,6 m
39766141,Nhà riêng,Đống Đa,06/05/2024,105 m²,"22,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,28 phòng,29 phòng,8 tầng,4 m,9 m
39828668,Nhà riêng,Hà Đông,12/05/2024,31 m²,5 tỷ,Sổ đỏ,,3 phòng,4 phòng,5 tầng,,"4,1 m"
39692958,Nhà riêng,Hoài Đức,06/05/2024,30 m²,"2,75 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,"2,2 m",7 m
39827077,Nhà riêng,Ba Đình,12/05/2024,32 m²,"3,3 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,,,
39821409,Nhà mặt phố,Hà Đông,11/05/2024,40 m²,10 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,12 m,4 m
39819568,Nhà riêng,Thanh Xuân,12/05/2024,60 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,2 phòng,2 tầng,3 m,"5,4 m"
39693229,Nhà riêng,Hoài Đức,06/05/2024,56 m²,"5,85 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,9 phòng,10 phòng,6 tầng,"2,5 m","3,5 m"
39575192,Nhà riêng,Hoàng Mai,12/05/2024,70 m²,"10,3 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,5 phòng,5 phòng,5 tầng,5 m,5 m
39828659,Nhà riêng,Cầu Giấy,12/05/2024,39 m²,10 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,6 tầng,,"4,4 m"
39828652,Nhà riêng,Đống Đa,12/05/2024,47 m²,11 tỷ,Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,4 tầng,10 m,4 m
39806681,Nhà riêng,Tây Hồ,09/05/2024,35 m²,"7,95 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,7 tầng,,
39828910,Nhà riêng,Đống Đa,12/05/2024,114 m²,"18,3 tỷ",Sổ đỏ/ Sổ hồng.,Đầy đủ.,6 phòng,6 phòng,5 tầng,,"7,5 m"
39828897,Nhà riêng,Ba Đình,12/05/2024,31 m²,"5,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,3 phòng,4 phòng,5 tầng,,
39828980,Nhà riêng,Cầu Giấy,12/05/2024,50 m²,"18,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,5 phòng,6 tầng,,
38058707,Nhà riêng,Ba Đình,12/05/2024,46 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,,5 tầng,6 m,
39266309,Nhà mặt phố,Tây Hồ,12/05/2024,39 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,4 tầng,,"4,5 m"
39539114,Nhà riêng,Ba Đình,12/05/2024,52 m²,"9,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,
38024232,Nhà riêng,Ba Đình,12/05/2024,42 m²,"9,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,
38401294,Nhà mặt phố,Hai Bà Trưng,29/04/2024,133 m²,43 tỷ,Sổ đỏ/ Sổ hồng.,,,,,40 m,9 m
39828968,Nhà riêng,Cầu Giấy,12/05/2024,73 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,14 phòng,6 tầng,,
39488941,Nhà riêng,Tây Hồ,12/05/2024,77 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,
39417684,Nhà riêng,Tây Hồ,12/05/2024,42 m²,"8,8 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,,6 tầng,,"4,5 m"
37443350,Nhà riêng,Ba Đình,12/05/2024,40 m²,"7,8 tỷ","- Sổ chính chủ, sẵn sàng công chứng ngay.",Đầy đủ,4 phòng,4 phòng,5 tầng,,
38667462,Nhà riêng,Ba Đình,12/05/2024,45 m²,"9,5 tỷ",Sổ đỏ,Cơ bản,,,5 tầng,,"5,5 m"
39447859,Nhà riêng,Tây Hồ,12/05/2024,50 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,"4,8 m"
39100958,Nhà riêng,Ba Đình,12/05/2024,45 m²,"10,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,,5 tầng,,
39514089,Nhà riêng,Tây Hồ,12/05/2024,50 m²,"9,89 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,,4 tầng,,"5,6 m"
39558280,Nhà riêng,Bắc Từ Liêm,12/05/2024,40 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,"2,5 m","3,5 m"
39828832,Nhà riêng,Bắc Từ Liêm,12/05/2024,41 m²,"4,48 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,2 phòng,1 tầng,,"4,5 m"
39468746,Nhà riêng,Bắc Từ Liêm,12/05/2024,54 m²,"8,4 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,"2,5 m","4,8 m"
39828827,Nhà riêng,Đống Đa,12/05/2024,49 m²,"12,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,13 phòng,8 tầng,,
39816657,Nhà riêng,Nam Từ Liêm,10/05/2024,38 m²,"5,6 tỷ","Sổ đỏ chính chủ, pháp lý chuẩn.",Cơ bản,,,4 tầng,,
39828814,Nhà biệt thự liền kề,Hoài Đức,12/05/2024,100 m²,15 tỷ,Hợp đồng mua bán,,,,,33 m,5 m
38736725,Nhà mặt phố,Đống Đa,12/05/2024,120 m²,72 tỷ,,,,,8 tầng,,
39724157,Nhà riêng,Ba Đình,12/05/2024,35 m²,"4,85 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ nội thất.,,,,,
39441763,Nhà riêng,Đống Đa,12/05/2024,73 m²,23 tỷ,Sổ đỏ/ Sổ hồng.,,,,,,"5,5 m"
39629182,Nhà riêng,Đống Đa,12/05/2024,75 m²,"28,5 tỷ",Sổ đỏ/ Sổ hồng,,,,9 tầng,,
39699371,Nhà biệt thự liền kề,Hà Đông,12/05/2024,80 m²,"13,9 tỷ",Sổ đỏ,,5 phòng,5 phòng,5 tầng,12 m,4 m
39828554,Nhà riêng,Hà Đông,12/05/2024,40 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,3 m,"5,2 m"
39801396,Nhà biệt thự liền kề,Hà Đông,09/05/2024,225 m²,47 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,4 tầng,18 m,30 m
39621305,Nhà biệt thự liền kề,Hà Đông,09/05/2024,80 m²,14 tỷ,Sổ đỏ,,5 phòng,4 phòng,4 tầng,24 m,"4,5 m"
39816622,Nhà biệt thự liền kề,Hà Đông,10/05/2024,106 m²,20 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,4 tầng,12 m,5 m
39752955,Nhà mặt phố,Hoàn Kiếm,12/05/2024,42 m²,"9,5 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,5 phòng,3 phòng,5 tầng,6 m,"4,2 m"
39636763,Nhà biệt thự liền kề,Thường Tín,06/05/2024,115 m²,141 triệu/m²,Sổ đỏ/ Sổ hồng,Cơ bản,5 phòng,5 phòng,4 tầng,,
37777793,Nhà biệt thự liền kề,Gia Lâm,12/05/2024,165 m²,34 tỷ,Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,4 tầng,,10 m
37615896,Nhà biệt thự liền kề,Gia Lâm,12/05/2024,135 m²,22 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,
38302523,Nhà biệt thự liền kề,Đan Phượng,12/05/2024,90 m²,"9,75 tỷ","Sổ đỏ, sang tên ngay","Xây thô, hoàn thiện ngoài",5 phòng,5 phòng,4 tầng,60 m,5 m
39534563,Nhà riêng,Cầu Giấy,12/05/2024,45 m²,"8,45 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,9 phòng,9 phòng,5 tầng,4 m,5 m
39792901,Nhà mặt phố,Hoàng Mai,08/05/2024,72 m²,"7,15 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,3 tầng,,
39828862,Nhà riêng,Hai Bà Trưng,12/05/2024,60 m²,"7,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,,"4,5 m"
39800069,Nhà riêng,Ba Đình,09/05/2024,70 m²,"9,45 tỷ",,,7 phòng,7 phòng,4 tầng,3 m,5 m
39828851,Nhà riêng,Đống Đa,12/05/2024,120 m²,"25,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,14 phòng,4 phòng,3 tầng,6 m,"5,5 m"
39603671,Nhà mặt phố,Hai Bà Trưng,12/05/2024,110 m²,22 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,
39647042,Nhà riêng,Long Biên,12/05/2024,127 m²,"19,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,5 phòng,4 tầng,6 m,"4,8 m"
39657898,Nhà riêng,Hai Bà Trưng,12/05/2024,93 m²,"29,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,
39828605,Nhà riêng,Ba Đình,12/05/2024,26 m²,"4,9 tỷ",Sổ đỏ,Cơ bản,3 phòng,3 phòng,5 tầng,2 m,"3,2 m"
38713717,Nhà biệt thự liền kề,Hà Đông,12/05/2024,83 m²,17 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,6 tầng,20 m,"5,2 m"
39828606,Nhà riêng,Ba Đình,12/05/2024,80 m²,15 tỷ,Sổ đỏ,Đầy đủ,8 phòng,7 phòng,7 tầng,"2,5 m",5 m
39828841,Nhà riêng,Long Biên,12/05/2024,91 m²,"12,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,,20 m
39795853,Nhà riêng,Đống Đa,08/05/2024,35 m²,7 tỷ,Sổ đỏ/ Sổ hồng.,Đầy đủ.,4 phòng,5 phòng,6 tầng,,"3,7 m"
39824947,Nhà mặt phố,Ba Đình,12/05/2024,110 m²,"48,3 tỷ",Sổ đỏ,,,,4 tầng,,6 m
39823106,Nhà riêng,Tây Hồ,11/05/2024,100 m²,"46,5 tỷ",,,4 phòng,6 phòng,6 tầng,,5 m
39825015,Nhà riêng,Cầu Giấy,11/05/2024,55 m²,"9,9 tỷ",,,4 phòng,5 phòng,5 tầng,,5 m
39828703,Nhà riêng,Thanh Xuân,12/05/2024,39 m²,"6,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,5 tầng,3 m,4 m
39718623,Nhà riêng,Hà Đông,10/05/2024,38 m²,"4,85 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,"3,2 m"
39828463,Nhà riêng,Ba Đình,12/05/2024,72 m²,"10,9 tỷ",Sổ đỏ,Đầy đủ,4 phòng,4 phòng,5 tầng,,4 m
39828701,Nhà mặt phố,Ba Đình,12/05/2024,101 m²,"25,9 tỷ",Sổ đỏ,Đầy đủ,5 phòng,5 phòng,5 tầng,30 m,5 m
39828697,Nhà mặt phố,Hà Đông,12/05/2024,55 m²,"14,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,5 m
39828444,Nhà riêng,Hà Đông,12/05/2024,50 m²,"8,85 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,,4 tầng,,4 m
39828451,Nhà riêng,Thanh Xuân,12/05/2024,55 m²,"7,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,6 tầng,,
39637004,Nhà mặt phố,Thanh Xuân,12/05/2024,100 m²,58 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản.,6 phòng,8 phòng,9 tầng,30 m,"7,5 m"
39636707,Nhà mặt phố,Thanh Xuân,12/05/2024,130 m²,"40,5 tỷ",Sổ đỏ,,,,8 tầng,,
39634359,Nhà mặt phố,Thanh Xuân,12/05/2024,80 m²,51 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,8 phòng,9 phòng,9 tầng,20 m,7 m
