Unnamed: 0,type_estate,district,price_per_sqm,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
281,6,22,"~133,33 triệu/m²",12/05/2024,90.0,12 tỷ,252,146,5,4,4,12.181061122472167,6.78865638058502
282,5,4,"~201,19 triệu/m²",12/05/2024,42.0,"8,45 tỷ",252,146,6,6,5,12.181061122472167,6.78865638058502
283,3,11,,12/05/2024,100.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,6.78865638058502
284,5,27,"~266,67 triệu/m²",12/05/2024,45.0,12 tỷ,252,294,3,4,5,12.181061122472167,6.0
285,3,11,,12/05/2024,100.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,6.78865638058502
286,3,11,"~193,33 triệu/m²",12/05/2024,75.0,"14,5 tỷ",252,146,4,4,4,13.0,5.0
287,3,8,~150 triệu/m²,12/05/2024,280.0,42 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
288,5,10,"~163,1 triệu/m²",12/05/2024,42.0,"6,85 tỷ",252,392,4,4,5,3.0,4.0
289,3,11,,12/05/2024,200.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,6.78865638058502
290,4,27,~360 triệu/m²,10/05/2024,75.0,27 tỷ,252,294,7,4,4,20.0,6.78865638058502
291,4,11,"~224,46 triệu/m²",12/05/2024,69.5,"15,6 tỷ",252,294,3,3,3,7.5,13.5
292,5,16,"~40,7 triệu/m²",12/05/2024,43.0,"1,75 tỷ",252,146,6,6,2,2.3,3.9
293,3,10,"~164,51 triệu/m²",12/05/2024,386.0,"63,5 tỷ",252,120,4,6,4,13.0,20.0
294,5,4,~195 triệu/m²,12/05/2024,80.0,"15,6 tỷ",178,294,20,20,7,3.0,6.5
295,3,4,,12/05/2024,310.0,Thỏa thuận,252,42,6,6,5,12.181061122472167,6.78865638058502
296,3,8,"~171,57 triệu/m²",12/05/2024,102.0,"17,5 tỷ",252,146,4,3,4,13.5,5.0
297,3,8,"~152,5 triệu/m²",12/05/2024,120.0,"18,3 tỷ",252,146,4,4,4,13.5,5.0
298,3,8,,12/05/2024,386.0,Thỏa thuận,252,294,5,4,3,10.5,18.0
299,3,8,"~113,16 triệu/m²",12/05/2024,190.0,"21,5 tỷ",252,146,4,4,4,10.5,6.78865638058502
300,5,11,"~108,57 triệu/m²",12/05/2024,35.0,"3,8 tỷ",252,146,3,4,3,12.181061122472167,3.4
301,5,27,~155 triệu/m²,12/05/2024,30.0,"4,65 tỷ",252,146,3,6,5,12.181061122472167,4.0
303,5,20,"~178,39 triệu/m²",08/05/2024,56.0,"9,99 tỷ",178,246,18,18,7,3.0,4.2
304,5,24,"~183,93 triệu/m²",03/05/2024,56.0,"10,3 tỷ",252,146,3,2,3,12.181061122472167,4.1
305,3,2,,08/05/2024,345.0,Thỏa thuận,139,146,6,6,3,12.181061122472167,6.78865638058502
306,5,12,"~109,75 triệu/m²",12/05/2024,40.0,"4,39 tỷ",253,146,3,4,5,3.0,6.78865638058502
307,5,4,"~271,11 triệu/m²",09/05/2024,90.0,"24,4 tỷ",139,146,5,5,5,11.0,6.0
309,5,12,"~172,42 triệu/m²",07/05/2024,33.0,"5,69 tỷ",253,392,3,3,5,3.5,6.78865638058502
310,5,11,~160 triệu/m²,12/05/2024,50.0,8 tỷ,178,146,4,6,4,12.181061122472167,6.78865638058502
311,3,8,"~48,24 tỷ",12/05/2024,402.0,120 triệu/m²,252,146,5,5,3,12.181061122472167,6.78865638058502
312,3,11,"~458,82 triệu/m²",12/05/2024,170.0,78 tỷ,252,294,6,6,4,12.181061122472167,11.0
313,3,8,,12/05/2024,582.0,Thỏa thuận,133,146,5,5,3,13.0,30.0
314,4,24,"~226,09 triệu/m²",12/05/2024,115.0,26 tỷ,252,294,21,22,7,5.0,6.0
315,3,4,"~343,48 triệu/m²",12/05/2024,230.0,79 tỷ,252,294,5,5,4,12.181061122472167,6.78865638058502
316,4,4,~350 triệu/m²,12/05/2024,60.0,21 tỷ,252,294,4,4,5,12.181061122472167,6.78865638058502
317,3,14,"~205,26 triệu/m²",12/05/2024,190.0,39 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
318,3,10,,12/05/2024,100.0,Thỏa thuận,133,146,6,6,5,13.5,6.78865638058502
319,3,10,"~47,51 tỷ",12/05/2024,271.5,175 triệu/m²,252,146,6,6,4,12.0,6.78865638058502
320,3,10,"~215,79 triệu/m²",12/05/2024,95.0,"20,5 tỷ",139,146,6,6,4,12.0,6.78865638058502
321,5,14,~125 triệu/m²,12/05/2024,100.0,"12,5 tỷ",252,117,6,6,4,5.5,6.78865638058502
323,3,16,,12/05/2024,200.0,Thỏa thuận,252,146,5,6,4,13.0,12.0
324,5,4,~240 triệu/m²,12/05/2024,70.0,"16,8 tỷ",139,146,6,6,8,12.181061122472167,5.2
325,3,8,"~20,74 tỷ",12/05/2024,170.0,122 triệu/m²,139,146,6,6,4,12.181061122472167,6.78865638058502
326,3,8,,12/05/2024,100.0,Thỏa thuận,133,146,6,6,4,12.0,5.0
327,5,4,~175 triệu/m²,12/05/2024,60.0,"10,5 tỷ",252,294,9,9,5,12.181061122472167,6.78865638058502
328,3,8,,12/05/2024,100.0,Thỏa thuận,133,146,6,6,5,30.0,5.0
329,4,24,"~49,7 tỷ",12/05/2024,142.0,350 triệu/m²,139,146,6,6,1,12.181061122472167,5.5
330,5,27,~125 triệu/m²,12/05/2024,42.0,"5,25 tỷ",252,294,5,4,4,12.181061122472167,6.78865638058502
331,4,4,"~428,57 triệu/m²",12/05/2024,70.0,30 tỷ,252,42,6,6,2,27.0,5.5
332,6,5,"~255,56 triệu/m²",12/05/2024,90.0,23 tỷ,178,146,6,6,4,12.181061122472167,6.0
333,5,21,~165 triệu/m²,11/05/2024,120.0,"19,8 tỷ",252,392,32,32,8,3.0,8.0
334,4,11,~375 triệu/m²,12/05/2024,40.0,15 tỷ,178,146,6,6,6,14.0,6.78865638058502
335,6,22,~625 triệu/m²,12/05/2024,80.0,50 tỷ,139,42,5,5,5,32.0,5.0
336,3,8,,11/05/2024,90.0,Thỏa thuận,139,146,6,6,5,33.0,5.0
337,4,27,~620 triệu/m²,11/05/2024,250.0,155 tỷ,252,146,12,12,9,12.181061122472167,6.78865638058502
338,5,12,,11/05/2024,38.0,Thỏa thuận,253,146,3,6,6,5.0,3.6
339,5,19,"~57,04 triệu/m²",11/05/2024,41.2,"2,35 tỷ",252,146,3,3,3,2.0,4.3
340,3,14,"~229,28 triệu/m²",11/05/2024,283.5,65 tỷ,178,146,6,6,4,12.181061122472167,6.78865638058502
341,5,27,"~262,53 triệu/m²",11/05/2024,75.0,"19,69 tỷ",252,294,6,5,5,12.181061122472167,6.78865638058502
342,3,5,"~162,82 triệu/m²",11/05/2024,78.0,"12,7 tỷ",136,146,5,4,5,17.5,5.0
343,3,10,"~203,57 triệu/m²",11/05/2024,140.0,"28,5 tỷ",252,294,5,4,4,12.181061122472167,6.78865638058502
344,5,10,"~100,94 triệu/m²",11/05/2024,32.0,"3,23 tỷ",253,146,2,1,1,12.181061122472167,3.5
345,5,21,"~259,57 triệu/m²",11/05/2024,47.0,"12,2 tỷ",252,146,10,11,7,12.181061122472167,5.68
346,4,27,"~662,39 triệu/m²",11/05/2024,234.0,155 tỷ,252,294,10,15,10,30.0,10.0
347,5,1,"~258,62 triệu/m²",11/05/2024,58.0,15 tỷ,178,294,6,6,6,12.181061122472167,6.0
348,5,10,"~170,4 triệu/m²",11/05/2024,75.0,"12,78 tỷ",252,392,7,7,5,4.0,4.0
349,3,11,~75 tỷ,08/05/2024,500.0,150 triệu/m²,178,146,6,6,3,12.181061122472167,12.0
351,3,10,"~195,65 triệu/m²",11/05/2024,184.0,36 tỷ,252,53,6,6,3,16.0,15.0
352,3,11,"~155,56 triệu/m²",11/05/2024,90.0,14 tỷ,253,146,6,6,4,12.0,4.5
353,3,5,"~28,88 tỷ",11/05/2024,192.5,150 triệu/m²,139,146,5,6,4,12.181061122472167,6.78865638058502
354,4,9,"~753,62 triệu/m²",11/05/2024,345.0,260 tỷ,139,146,6,6,4,12.181061122472167,19.0
355,4,9,"~718,39 triệu/m²",11/05/2024,17.4,"12,5 tỷ",252,42,6,6,2,20.0,2.7
356,5,12,"~89,77 triệu/m²",05/05/2024,43.0,"3,86 tỷ",252,42,3,4,5,12.181061122472167,6.78865638058502
357,5,7,"~202,88 triệu/m²",11/05/2024,52.0,"10,55 tỷ",252,294,10,10,6,3.0,4.6
358,3,5,,11/05/2024,70.8,Thỏa thuận,252,146,6,6,5,12.181061122472167,6.78865638058502
359,5,27,"~293,62 triệu/m²",11/05/2024,47.0,"13,8 tỷ",252,294,6,8,8,12.181061122472167,6.78865638058502
360,3,5,,11/05/2024,265.7,Thỏa thuận,139,146,6,6,4,12.181061122472167,29.0
361,4,7,"~378,95 triệu/m²",11/05/2024,190.0,72 tỷ,252,146,4,4,3,20.0,5.0
362,6,14,"~220,24 triệu/m²",11/05/2024,84.0,"18,5 tỷ",252,146,6,6,4,565.0,10.0
363,5,4,"~187,88 triệu/m²",11/05/2024,66.0,"12,4 tỷ",252,294,6,6,6,3.0,6.78865638058502
364,5,19,"~76,67 triệu/m²",11/05/2024,30.0,"2,3 tỷ",252,146,3,2,4,12.181061122472167,6.78865638058502
365,5,12,"~188,89 triệu/m²",11/05/2024,45.0,"8,5 tỷ",253,187,4,5,6,6.0,6.0
366,3,2,,06/05/2024,269.0,Thỏa thuận,252,146,6,6,4,20.0,25.0
367,3,24,"~318,91 triệu/m²",11/05/2024,439.0,140 tỷ,252,146,6,6,4,12.181061122472167,20.0
368,5,2,,11/05/2024,160.0,Thỏa thuận,252,146,6,6,4,3.0,7.5
369,5,17,"~12,69 triệu/m²",13/05/2024,670.0,"8,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
370,3,20,,11/05/2024,100.0,Thỏa thuận,252,42,4,4,5,10.0,5.0
371,5,1,"~392,42 triệu/m²",11/05/2024,66.0,"25,9 tỷ",252,294,4,3,4,12.181061122472167,5.5
372,4,24,"~391,3 triệu/m²",11/05/2024,230.0,90 tỷ,139,146,6,6,6,12.181061122472167,9.0
374,6,6,"~109,38 triệu/m²",07/05/2024,96.0,"10,5 tỷ",252,294,4,5,4,8.0,4.0
375,5,11,"~115,38 triệu/m²",11/05/2024,40.3,"4,65 tỷ",253,308,4,3,4,2.0,4.3
376,3,12,~250 triệu/m²,11/05/2024,300.0,75 tỷ,139,193,6,6,4,12.181061122472167,6.78865638058502
377,5,7,,11/05/2024,62.0,Thỏa thuận,252,294,3,2,2,2.5,5.5
378,4,11,~288 triệu/m²,11/05/2024,125.0,36 tỷ,178,146,5,10,9,40.0,10.0
379,5,4,"~241,67 triệu/m²",11/05/2024,60.0,"14,5 tỷ",252,148,19,19,8,3.0,4.5
380,3,23,"~36,54 triệu/m²",11/05/2024,260.0,"9,5 tỷ",139,146,6,5,4,12.181061122472167,6.78865638058502
381,4,9,"~1,14 tỷ/m²",11/05/2024,48.0,"54,8 tỷ",139,146,6,6,5,12.181061122472167,12.5
382,3,26,,11/05/2024,62.0,Thỏa thuận,133,146,5,5,4,15.0,6.0
383,5,20,"~76,32 triệu/m²",11/05/2024,38.0,"2,9 tỷ",139,146,6,6,4,3.0,6.78865638058502
385,6,14,"~423,08 triệu/m²",11/05/2024,130.0,55 tỷ,139,146,6,6,5,12.181061122472167,7.0
386,3,10,,11/05/2024,260.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.78865638058502
387,6,14,"~522,73 triệu/m²",11/05/2024,176.0,92 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
388,4,14,"~322,58 triệu/m²",11/05/2024,217.0,70 tỷ,139,146,6,6,5,12.181061122472167,6.78865638058502
389,6,14,"~329,73 triệu/m²",11/05/2024,185.0,61 tỷ,139,146,6,6,5,17.0,6.78865638058502
390,3,24,,11/05/2024,350.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,6.78865638058502
391,5,2,"~209,79 triệu/m²",11/05/2024,100.1,21 tỷ,252,363,22,22,7,12.181061122472167,6.78865638058502
392,5,27,"~336,36 triệu/m²",11/05/2024,55.0,"18,5 tỷ",252,146,12,8,8,6.0,4.0
394,3,5,~176 triệu/m²,11/05/2024,125.0,22 tỷ,253,146,6,6,3,12.181061122472167,10.0
395,5,11,"~126,82 triệu/m²",09/05/2024,22.0,"2,79 tỷ",178,42,2,1,2,12.181061122472167,6.78865638058502
396,5,14,"~215,11 triệu/m²",11/05/2024,45.0,"9,68 tỷ",252,149,11,11,7,6.0,5.4
397,5,7,~160 triệu/m²,11/05/2024,30.0,"4,8 tỷ",252,294,3,4,5,2.5,4.63
398,5,4,~340 triệu/m²,11/05/2024,100.0,34 tỷ,252,294,6,6,8,7.0,5.5
399,5,11,"~150,91 triệu/m²",11/05/2024,55.0,"8,3 tỷ",252,294,3,4,4,12.181061122472167,4.0
400,5,7,"~171,88 triệu/m²",11/05/2024,32.0,"5,5 tỷ",252,42,3,4,5,12.181061122472167,6.78865638058502
402,4,4,"~543,48 triệu/m²",11/05/2024,46.0,25 tỷ,252,42,4,4,6,30.0,4.0
403,4,7,,09/05/2024,212.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,9.0
404,4,10,,11/05/2024,180.0,Thỏa thuận,251,146,6,6,4,12.181061122472167,9.0
405,6,5,"~291,67 triệu/m²",11/05/2024,240.0,70 tỷ,139,146,5,4,5,52.0,10.0
407,6,2,"~79,58 tỷ",11/05/2024,346.0,230 triệu/m²,252,146,6,6,5,12.181061122472167,7.5
408,5,12,"~191,72 triệu/m²",07/05/2024,145.0,"27,8 tỷ",252,53,6,6,3,6.0,9.5
409,4,1,"~52,79 tỷ",11/05/2024,138.2,382 triệu/m²,251,146,5,6,4,12.0,8.0
410,5,12,"~134,72 triệu/m²",11/05/2024,36.0,"4,85 tỷ",251,146,4,6,4,12.181061122472167,6.78865638058502
411,3,11,,11/05/2024,95.0,Thỏa thuận,252,96,6,6,5,15.0,5.0
412,4,1,"~299,93 triệu/m²",11/05/2024,136.7,41 tỷ,252,41,5,4,4,85.0,4.5
413,5,10,"~139,47 triệu/m²",11/05/2024,38.0,"5,3 tỷ",252,294,6,4,5,12.181061122472167,4.0
414,5,2,~204 triệu/m²,11/05/2024,75.0,"15,3 tỷ",252,146,22,22,7,12.181061122472167,5.2
415,5,5,"~116,67 triệu/m²",11/05/2024,120.0,14 tỷ,252,146,26,6,5,12.181061122472167,6.0
417,4,12,"~308,33 triệu/m²",05/05/2024,120.0,37 tỷ,120,158,10,10,6,42.0,5.8
420,3,10,"~190,79 triệu/m²",11/05/2024,76.0,"14,5 tỷ",252,392,6,4,5,12.181061122472167,6.0
421,3,5,~80 triệu/m²,11/05/2024,250.0,20 tỷ,252,146,6,6,3,12.181061122472167,10.0
422,4,4,~560 triệu/m²,11/05/2024,100.0,56 tỷ,252,294,5,6,6,12.181061122472167,6.5
423,3,11,,10/05/2024,98.0,Thỏa thuận,252,111,4,4,4,13.0,6.75
424,4,1,"~233,64 triệu/m²",11/05/2024,107.0,25 tỷ,252,114,2,2,2,8.0,4.1
425,5,8,"~126,25 triệu/m²",10/05/2024,40.0,"5,05 tỷ",252,146,5,6,7,6.0,4.0
426,5,14,~200 triệu/m²,10/05/2024,55.0,11 tỷ,139,146,6,6,5,12.181061122472167,6.78865638058502
427,3,5,"~163,12 triệu/m²",10/05/2024,141.0,23 tỷ,252,114,4,6,3,13.0,8.0
429,3,11,~240 triệu/m²,07/05/2024,50.0,12 tỷ,252,294,6,6,5,12.181061122472167,5.0
431,5,12,"~229,17 triệu/m²",10/05/2024,24.0,"5,5 tỷ",252,146,3,4,6,10.0,6.78865638058502
432,5,27,"~235,53 triệu/m²",10/05/2024,76.0,"17,9 tỷ",252,294,4,4,5,6.0,5.0
433,3,11,"~196,97 triệu/m²",10/05/2024,198.0,39 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
434,3,11,"~131,87 triệu/m²",10/05/2024,227.5,30 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
435,3,11,"~126,26 triệu/m²",10/05/2024,198.0,25 tỷ,139,146,6,6,4,30.0,6.78865638058502
436,3,20,"~252,42 triệu/m²",10/05/2024,124.0,"31,3 tỷ",256,146,8,6,6,12.181061122472167,8.0
437,5,27,"~314,71 triệu/m²",10/05/2024,34.0,"10,7 tỷ",252,294,6,6,6,11.0,6.78865638058502
438,5,10,"~223,68 triệu/m²",10/05/2024,38.0,"8,5 tỷ",252,53,3,4,6,12.181061122472167,6.78865638058502
439,5,12,~175 triệu/m²,10/05/2024,60.0,"10,5 tỷ",253,392,3,3,3,12.181061122472167,6.0
440,5,7,"~126,67 triệu/m²",10/05/2024,15.0,"1,9 tỷ",182,158,3,2,5,2.0,4.0
441,5,12,"~266,67 triệu/m²",10/05/2024,75.0,20 tỷ,252,146,5,5,7,6.0,6.5
442,5,1,~240 triệu/m²,10/05/2024,50.0,12 tỷ,252,294,4,4,5,6.0,6.78865638058502
443,5,1,"~129,25 triệu/m²",10/05/2024,44.1,"5,7 tỷ",252,42,3,2,3,12.181061122472167,3.3
444,5,24,"~124,17 triệu/m²",09/05/2024,60.0,"7,45 tỷ",139,53,4,2,3,2.2,5.0
445,4,27,"~328,57 triệu/m²",10/05/2024,35.0,"11,5 tỷ",252,146,4,6,6,8.0,6.78865638058502
446,5,12,~172 triệu/m²,10/05/2024,75.0,"12,9 tỷ",178,294,5,5,7,12.181061122472167,4.5
447,5,8,"~78,33 triệu/m²",10/05/2024,30.0,"2,35 tỷ",252,42,4,3,4,12.181061122472167,6.78865638058502
448,5,12,~230 triệu/m²,10/05/2024,50.0,"11,5 tỷ",252,392,5,5,7,12.181061122472167,6.78865638058502
449,5,12,"~222,58 triệu/m²",10/05/2024,62.0,"13,8 tỷ",252,392,4,5,6,12.181061122472167,4.65
450,3,24,,10/05/2024,300.0,Thỏa thuận,133,146,6,6,4,12.181061122472167,6.78865638058502
452,5,12,"~235,29 triệu/m²",10/05/2024,85.0,20 tỷ,253,322,4,6,8,12.181061122472167,6.78865638058502
453,4,27,"~341,46 triệu/m²",10/05/2024,205.0,70 tỷ,252,146,6,6,4,12.181061122472167,11.0
454,5,8,~79 triệu/m²,10/05/2024,100.0,"7,9 tỷ",252,114,1,1,1,18.0,10.0
455,5,16,"~28,36 triệu/m²",10/05/2024,55.0,"1,56 tỷ",252,42,4,3,3,12.181061122472167,6.78865638058502
456,3,10,"~283,69 triệu/m²",10/05/2024,112.8,32 tỷ,253,146,6,4,5,40.0,6.0
457,5,14,"~117,5 triệu/m²",10/05/2024,40.0,"4,7 tỷ",139,146,3,6,6,12.181061122472167,4.3
458,5,4,~136 triệu/m²,10/05/2024,50.0,"6,8 tỷ",252,146,4,4,4,3.0,4.5
459,5,10,"~159,88 triệu/m²",10/05/2024,80.0,"12,79 tỷ",178,146,7,7,5,12.181061122472167,6.78865638058502
460,5,4,"~213,24 triệu/m²",10/05/2024,68.0,"14,5 tỷ",252,294,19,19,8,12.181061122472167,6.78865638058502
461,5,27,"~154,72 triệu/m²",10/05/2024,53.0,"8,2 tỷ",252,146,3,6,4,12.181061122472167,6.78865638058502
462,3,10,"~9,72 tỷ",09/05/2024,72.0,135 triệu/m²,266,282,6,6,4,12.181061122472167,6.78865638058502
463,3,2,,10/05/2024,128.0,Thỏa thuận,252,291,4,5,5,12.181061122472167,8.0
464,4,2,"~186,67 triệu/m²",10/05/2024,60.0,"11,2 tỷ",178,146,6,6,6,12.181061122472167,4.5
465,5,21,"~281,33 triệu/m²",10/05/2024,60.0,"16,88 tỷ",252,294,23,23,7,12.181061122472167,4.5
466,5,7,"~115,38 triệu/m²",10/05/2024,78.0,9 tỷ,139,146,5,4,4,4.0,5.63
467,3,11,"~204,54 triệu/m²",10/05/2024,66.0,"13,5 tỷ",200,146,6,6,5,12.181061122472167,4.2
468,5,4,"~149,12 triệu/m²",10/05/2024,57.0,"8,5 tỷ",252,294,4,4,5,3.0,5.0
469,5,10,~140 triệu/m²,10/05/2024,40.0,"5,6 tỷ",252,35,4,3,5,3.0,6.78865638058502
470,3,24,"~60,03 tỷ",10/05/2024,207.0,290 triệu/m²,252,294,6,6,3,12.181061122472167,9.0
471,3,11,"~7,5 tỷ",10/05/2024,100.0,75 triệu/m²,139,146,6,6,4,12.181061122472167,6.78865638058502
472,5,12,~220 triệu/m²,10/05/2024,85.0,"18,7 tỷ",253,263,4,4,5,12.181061122472167,5.0
473,4,9,~475 triệu/m²,07/05/2024,120.0,57 tỷ,252,146,6,6,5,12.181061122472167,6.2
474,3,5,~152 triệu/m²,10/05/2024,150.0,"22,8 tỷ",252,42,6,6,3,12.181061122472167,10.0
475,4,4,"~583,33 triệu/m²",10/05/2024,300.0,175 tỷ,139,42,6,6,9,12.181061122472167,8.0
476,3,8,,08/05/2024,131.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.6
477,5,24,~129 triệu/m²,10/05/2024,100.0,"12,9 tỷ",252,294,4,3,3,12.181061122472167,6.78865638058502
478,3,10,,10/05/2024,178.0,Thỏa thuận,253,146,6,6,5,12.181061122472167,6.78865638058502
479,3,10,"~154,64 triệu/m²",10/05/2024,145.5,"22,5 tỷ",178,392,6,6,4,17.5,6.78865638058502
480,4,24,"~261,26 triệu/m²",10/05/2024,222.0,58 tỷ,252,146,6,6,5,40.0,13.8
481,3,25,,10/05/2024,230.0,Thỏa thuận,252,146,5,5,4,13.0,10.0
483,5,4,"~212,66 triệu/m²",10/05/2024,79.0,"16,8 tỷ",252,294,20,20,6,3.0,6.0
484,4,24,"~246,58 triệu/m²",10/05/2024,146.0,36 tỷ,252,146,5,5,4,40.0,10.0
485,3,5,"~186,67 triệu/m²",10/05/2024,150.0,28 tỷ,252,42,3,6,3,12.181061122472167,10.0
486,6,8,,10/05/2024,95.0,Thỏa thuận,133,114,6,6,5,30.0,5.0
487,3,12,~185 triệu/m²,10/05/2024,200.0,37 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
488,3,14,,10/05/2024,120.0,Thỏa thuận,139,146,10,4,5,21.5,6.0
489,5,8,"~102,86 triệu/m²",10/05/2024,35.0,"3,6 tỷ",252,294,3,4,5,3.0,4.0
490,5,14,~135 triệu/m²,10/05/2024,30.0,"4,05 tỷ",252,146,6,6,5,12.181061122472167,5.0
491,4,7,"~389,29 triệu/m²",10/05/2024,56.0,"21,8 tỷ",139,146,4,5,5,12.181061122472167,6.0
492,5,1,~230 triệu/m²,10/05/2024,50.0,"11,5 tỷ",252,140,10,10,7,2.5,5.0
493,3,20,"~203,94 triệu/m²",10/05/2024,101.4,"20,68 tỷ",252,146,6,6,5,16.0,5.2
494,3,11,"~169,44 triệu/m²",10/05/2024,360.0,61 tỷ,139,80,6,6,3,12.181061122472167,18.0
495,5,21,~160 triệu/m²,10/05/2024,90.0,"14,4 tỷ",252,392,26,27,8,12.181061122472167,6.78865638058502
496,3,10,"~232,56 triệu/m²",10/05/2024,430.0,100 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
497,3,24,"~164,5 tỷ",10/05/2024,350.0,470 triệu/m²,252,146,6,6,4,12.181061122472167,6.78865638058502
498,3,12,"~243,9 triệu/m²",10/05/2024,164.0,40 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
499,3,8,"~157,14 triệu/m²",10/05/2024,105.0,"16,5 tỷ",252,222,6,5,3,17.0,12.0
500,6,12,"~266,67 triệu/m²",10/05/2024,225.0,60 tỷ,139,146,6,6,4,12.181061122472167,9.0
501,3,11,"~57,46 tỷ",07/05/2024,338.0,170 triệu/m²,252,114,6,6,3,12.181061122472167,6.78865638058502
502,3,8,,10/05/2024,123.0,Thỏa thuận,252,146,5,4,4,12.181061122472167,6.78865638058502
503,5,4,"~205,17 triệu/m²",07/05/2024,58.0,"11,9 tỷ",252,294,11,11,7,2.5,6.0
504,5,2,"~127,42 triệu/m²",10/05/2024,124.0,"15,8 tỷ",252,294,26,26,7,2.5,5.0
505,5,27,"~217,39 triệu/m²",10/05/2024,46.0,10 tỷ,252,294,5,5,5,8.0,4.0
506,5,24,"~244,68 triệu/m²",10/05/2024,47.0,"11,5 tỷ",252,294,4,5,5,12.181061122472167,4.0
507,3,4,"~281,96 triệu/m²",10/05/2024,266.0,75 tỷ,252,42,6,6,5,6.0,17.0
508,4,7,"~572,73 triệu/m²",10/05/2024,110.0,63 tỷ,252,42,4,3,4,12.181061122472167,6.78865638058502
509,5,7,"~163,57 triệu/m²",10/05/2024,140.0,"22,9 tỷ",252,294,4,4,4,3.0,7.0
510,3,8,,10/05/2024,212.0,Thỏa thuận,252,42,10,5,4,17.0,12.0
511,4,7,~200 triệu/m²,10/05/2024,45.0,9 tỷ,252,294,2,5,5,12.181061122472167,3.8
512,3,11,,10/05/2024,82.5,Thỏa thuận,178,146,6,6,4,12.181061122472167,6.78865638058502
514,3,10,,10/05/2024,63.8,Thỏa thuận,251,146,6,6,4,12.0,5.7
515,3,10,~180 triệu/m²,10/05/2024,250.0,45 tỷ,139,146,6,6,4,12.181061122472167,6.78865638058502
516,4,7,"~214,5 tỷ",10/05/2024,390.0,550 triệu/m²,252,146,6,6,5,12.181061122472167,10.2
517,5,4,"~234,62 triệu/m²",10/05/2024,52.0,"12,2 tỷ",252,42,6,6,5,12.181061122472167,5.0
518,3,14,"~309,86 triệu/m²",10/05/2024,71.0,22 tỷ,139,146,6,6,6,12.181061122472167,5.0
519,3,24,"~190,91 triệu/m²",10/05/2024,220.0,42 tỷ,252,114,4,5,5,20.0,26.0
521,3,11,,10/05/2024,90.0,Thỏa thuận,252,294,6,6,4,19.5,6.78865638058502
522,5,27,"~186,67 triệu/m²",10/05/2024,45.0,"8,4 tỷ",252,294,4,4,5,12.181061122472167,4.5
523,5,11,"~79,39 triệu/m²",10/05/2024,33.0,"2,62 tỷ",178,294,3,3,4,6.0,3.9
524,5,14,"~103,75 triệu/m²",10/05/2024,80.0,"8,3 tỷ",139,146,6,4,5,7.0,4.0
525,3,4,"~237,5 triệu/m²",10/05/2024,400.0,95 tỷ,252,392,12,8,5,30.0,60.0
526,5,27,"~268,52 triệu/m²",09/05/2024,54.0,"14,5 tỷ",252,294,6,6,5,12.181061122472167,5.0
527,5,17,"~12,69 triệu/m²",13/05/2024,670.0,"8,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
528,3,20,"~111,54 triệu/m²",09/05/2024,52.0,"5,8 tỷ",252,146,6,6,5,6.0,6.0
529,3,11,"~133,33 triệu/m²",09/05/2024,90.0,12 tỷ,260,146,4,4,5,15.0,4.5
530,5,10,,09/05/2024,37.0,Thỏa thuận,252,275,3,4,5,12.181061122472167,4.5
531,6,13,"~13,6 tỷ",09/05/2024,160.0,85 triệu/m²,252,114,6,6,4,24.0,8.0
532,5,27,"~234,38 triệu/m²",09/05/2024,32.0,"7,5 tỷ",252,294,6,6,6,3.5,4.2
533,5,2,"~155,42 triệu/m²",09/05/2024,83.0,"12,9 tỷ",252,294,13,13,5,3.0,4.0
534,3,11,"~198,51 triệu/m²",09/05/2024,67.0,"13,3 tỷ",139,146,6,6,5,15.0,6.78865638058502
535,5,27,,09/05/2024,72.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,7.18
536,6,6,"~109,38 triệu/m²",07/05/2024,96.0,"10,5 tỷ",252,294,4,5,4,8.0,4.0
537,5,2,~125 triệu/m²,09/05/2024,40.0,5 tỷ,252,210,6,4,5,12.181061122472167,3.69
538,3,21,,09/05/2024,165.0,Thỏa thuận,252,146,6,6,5,12.181061122472167,6.78865638058502
539,3,11,"~152,67 triệu/m²",09/05/2024,131.0,20 tỷ,252,146,6,6,4,12.181061122472167,6.6
